standard_inchi_key	identifier	label	antimicrobial_class	slug	corpus_commit
VVSLYIKSEBPRSN-PELKAZGASA-N	CHEBI:83601	benthiavalicarb	ANTIFUNGAL	benthiavalicarb	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VVULWSWLJUXPTK-JTQLQIEISA-N	antibioticmech:aro-d02a324bed	pyrrolomycin H	ANTIBACTERIAL	pyrrolomycin-h	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VVZBFOKBSDGVGZ-UHFFFAOYSA-N	antibioticmech:aro-34500a4f2b	benzalkonium chloride	ANTIBACTERIAL	benzalkonium-chloride	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VWAMTBXLZPEDQO-UZSBJOJWSA-N	CHEBI:195437	gamithromycin	ANTIBACTERIAL	gamithromycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VWFCHDSQECPREK-LURJTMIESA-N	CHEBI:3696	cidofovir anhydrous	ANTIVIRAL	cidofovir-anhydrous	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VWOIKFDZQQLJBJ-DTQAZKPQSA-N	CHEBI:135281	neticonazole	ANTIFUNGAL	neticonazole	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VWVAAKIWHSCMIW-YHKKGOIFSA-N	CHEBI:66137	kalimantacin C	ANTIBACTERIAL	kalimantacin-c	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VWYGBXGOGQHZHM-JBAXFHHXSA-N	CHEBI:70014	comazaphilone E	ANTIBACTERIAL	comazaphilone-e	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VXIVSQZSERGHQP-UHFFFAOYSA-N	CHEBI:234507	2-chloroacetamide	ANTIFUNGAL	2-chloroacetamide	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VXOZCESVZIRHCJ-KGHQQZOUSA-N	CHEBI:65858	ergosterol peroxide	ANTIMYCOBACTERIAL	ergosterol-peroxide	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VXYZBLXGCYNIHP-MMNSZCNZSA-N	CHEBI:136054	arterolane	ANTIPROTOZOAL	arterolane	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VYBDPVQMILRSMK-GRXYLYAXSA-N	CHEBI:46414	N-s-butyl-N-[(2R,3S)-3-({[(3aS,5R,6aR)-hexahydro-2H-cyclopenta[b]furan-5-yloxy]carbonyl}amino)-2-hydroxy-4-phenylbutyl]-4-(hydroxymethyl)benzenesulfonamide	ANTIVIRAL	n-s-butyl-n-2r-3s-3-3as-5r-6ar-hexahydro-2h-cyclopenta-b-furan-5-yloxy	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VYJUHRAQPIBWNV-LBPRGKRZSA-N	CHEBI:2444	actinodaphnine	ANTIBACTERIAL	actinodaphnine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VYOXQPQXOVKJIA-NMTBNCKFSA-N	CHEBI:228372	(9ξ,14ξ,25S)-cholestane-3β,4β,6β,7α,8,15α,16β,26-octol	ANTIFUNGAL	9ξ-14ξ-25s-cholestane-3β-4β-6β-7α-8-15α-16β-26-octol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VYWWNRMSAPEJLS-MDWYKHENSA-N	CHEBI:32103	rokitamycin	ANTIBACTERIAL	rokitamycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZCGKKLFRJCTFM-UHFFFAOYSA-N	CHEBI:85179	dasabuvir sodium	ANTIVIRAL	dasabuvir-sodium	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZDDQLYACFXSQP-KBQMXOHMSA-N	antibioticmech:aro-59d21b914e	antibiotic A40926	ANTIBACTERIAL	antibiotic-a40926	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZJVWSHVAAUDKD-UHFFFAOYSA-N	CHEBI:231501	potassium permanganate	BIOCIDE	potassium-permanganate	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZMAYTGBKKDAOI-KNPJAZBNSA-N	CHEBI:70144	robustaside F	ANTIPROTOZOAL	robustaside-f	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZTUKBKUWSHDFM-CYBMUJFWSA-N	CHEBI:76	(−)-annonaine	ANTIPROTOZOAL	annonaine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZWSSCQUCMSKLE-MRVPVSSYSA-M	CHEBI:145874	deoxyherqueinone(1−)	ANTIBACTERIAL	deoxyherqueinone-1	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZWSSCQUCMSKLE-MRVPVSSYSA-N	CHEBI:145901	deoxyherqueinone	ANTIBACTERIAL	deoxyherqueinone	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
VZZJOONOWFZKHA-PVFJZINBSA-N	CHEBI:65917	FR901469 hydrochloride	ANTIFUNGAL	fr901469-hydrochloride	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WBHAMVHLRVKJRH-VZAWWNCJSA-N	CHEBI:72479	halistanol sulfonic acid G	ANTIVIRAL	halistanol-sulfonic-acid-g	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WBICYHCOBLVBMM-UHFFFAOYSA-N	CHEBI:32208	tetracenomycin M	ANTIMICROBIAL_UNSPECIFIED	tetracenomycin-m	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WBLZUCOIBUDNBV-UHFFFAOYSA-N	CHEBI:16348	3-nitropropanoic acid	ANTIMYCOBACTERIAL	3-nitropropanoic-acid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WBPYTXDJUQJLPQ-VMXQISHHSA-N	CHEBI:17658	tylosin	ANTIBACTERIAL	tylosin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WBVHJGBFCZGJRZ-CBBWQLFWSA-N	CHEBI:65546	CAF-603	ANTIFUNGAL	caf-603	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WCNJVJCYRBJSLC-BCJYPDSRSA-N	antibioticmech:aro-c10ed01875	cyclomarin A	ANTIBACTERIAL	cyclomarin-a	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WCWSTNLSLKSJPK-LKFCYVNXSA-N	CHEBI:172944	cabotegravir	ANTIVIRAL	cabotegravir	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDFKMLRRRCGAKS-UHFFFAOYSA-N	CHEBI:59477	chloroxine	ANTIBACTERIAL	chloroxine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDGFFVCWBZVLCE-UHFFFAOYSA-N	CHEBI:8647	purpurogallin	ANTIBACTERIAL	purpurogallin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDKYFUSPNIQGDO-IBCSGKGJSA-N	antibioticmech:aro-7c2372afa7	mutanobactin	ANTIBACTERIAL	mutanobactin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDLWHQDACQUCJR-PBFPGSCMSA-N	CHEBI:3506	cefprozil	ANTIBACTERIAL	cefprozil	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDOYVAJHZHVZQI-KNFAUAPHSA-N	CHEBI:66495	YM-47142	ANTIMICROBIAL_UNSPECIFIED	ym-47142	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDPVYGCEBGDANZ-CXLBDHTJSA-N	CHEBI:66236	TMC-1C	ANTIMICROBIAL_UNSPECIFIED	tmc-1c	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDQNIWFZKXZFAY-UHFFFAOYSA-M	CHEBI:81918	fentin acetate	ANTIFUNGAL	fentin-acetate	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDQPAMHFFCXSNU-UHFFFAOYSA-N	CHEBI:3749	clofazimine	ANTIMYCOBACTERIAL	clofazimine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDRFFJWBUDTUCA-UHFFFAOYSA-N	CHEBI:81711	chlorhexidine acetate	ANTIBACTERIAL	chlorhexidine-acetate	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDVSHHCDHLJJJR-UHFFFAOYSA-N	CHEBI:8452	3,6-diaminoacridine	ANTIBACTERIAL	3-6-diaminoacridine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WDZCUPBHRAEYDL-GZAUEHORSA-N	CHEBI:45304	rifapentine	ANTIMYCOBACTERIAL	rifapentine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WECGLUPZRHILCT-GSNKCQISSA-N	CHEBI:75561	1-linoleoyl-sn-glycerol	ANTIVIRAL	1-linoleoyl-sn-glycerol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WECGLUPZRHILCT-HZJYTTRNSA-N	CHEBI:75568	1-monolinolein	ANTIVIRAL	1-monolinolein	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WECGLUPZRHILCT-KKFOGOCZSA-N	CHEBI:75563	3-linoleoyl-sn-glycerol	ANTIVIRAL	3-linoleoyl-sn-glycerol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WEPBGSIAWZTEJR-UHFFFAOYSA-N	CHEBI:16860	3',4',5,7-tetrahydroxy-3-methoxyflavone	ANTIMICROBIAL_UNSPECIFIED	3-4-5-7-tetrahydroxy-3-methoxyflavone	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WEPSNLBXXUYQJF-LQXCWRENSA-N	antibioticmech:aro-d075cb1991	edeine B	ANTIBACTERIAL	edeine-b	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WEYVVCKOOFYHRW-GOSISDBHSA-N	CHEBI:122	(−)-usnic acid	ANTIFUNGAL	usnic-acid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WEYVVCKOOFYHRW-SFHVURJKSA-N	CHEBI:38320	(+)-usnic acid	ANTIFUNGAL	usnic-acid-38320	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WEYVVCKOOFYHRW-UHFFFAOYSA-N	CHEBI:38319	usnic acid	ANTIFUNGAL	usnic-acid-38319	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WEZZHODHNYWVJY-UHFFFAOYSA-N	antibioticmech:aro-c8e528eadd	pyrrolomycin C	ANTIBACTERIAL	pyrrolomycin-c	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WFBHRSAKANVBKH-UHFFFAOYSA-N	CHEBI:43089	N-hydroxyguanidine	ANTIVIRAL	n-hydroxyguanidine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WFDXOXNFNRHQEC-GHRIWEEISA-N	CHEBI:40909	azoxystrobin	ANTIFUNGAL	azoxystrobin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WFENRQKTALRFAD-UHFFFAOYSA-N	CHEBI:218817	4-[(3,4,5-tribromo-1H-pyrrol-2-yl)methyl]phenol	ANTIBACTERIAL	4-3-4-5-tribromo-1h-pyrrol-2-yl-methyl-phenol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WFKPHYKFAOXUTI-UHFFFAOYSA-N	CHEBI:66639	NP-101A	ANTIFUNGAL	np-101a	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WGOUDWYOCIOVMG-UHFFFAOYSA-N	CHEBI:143030	3-(phenethylamino)-butan-2-one	ANTIBACTERIAL	3-phenethylamino-butan-2-one	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WGUJDBLMJBJUQU-VKRLOHBMSA-N	CHEBI:77011	5-O-mycaminosyltylonolide	ANTIBACTERIAL	5-o-mycaminosyltylonolide	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHBIGIKBNXZKFE-UHFFFAOYSA-N	CHEBI:119573	delavirdine	ANTIVIRAL	delavirdine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHHIPMZEDGBUCC-UHFFFAOYSA-N	CHEBI:81778	probenazole	ANTIFUNGAL	probenazole	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHHNOICWPZIYKI-IBTYICNHSA-M	CHEBI:229544	durlobactam sodium	ANTIBACTERIAL	durlobactam-sodium	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHMJSNMIIPVCHC-VWLOTQADSA-N	CHEBI:66267	5,7,3'-trihydroxy-4',5'-(2'''',2''''-dimethylpyran)-8,2'-di(3-methyl-2-butenyl)-(2S)-flavanone	ANTIPROTOZOAL	5-7-3-trihydroxy-4-5-2-2-dimethylpyran-8-2-di-3-methyl-2-butenyl-2s-fl	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHTVZRBIWZFKQO-AWEZNQCLSA-N	CHEBI:39254	(S)-chloroquine	ANTIPROTOZOAL	s-chloroquine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHTVZRBIWZFKQO-CQSZACIVSA-N	CHEBI:48811	(R)-chloroquine	ANTIPROTOZOAL	r-chloroquine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WHTVZRBIWZFKQO-UHFFFAOYSA-N	CHEBI:3638	chloroquine	ANTIPROTOZOAL	chloroquine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WIIZWVCIJKGZOK-RKDXNWHRSA-N	CHEBI:17698	chloramphenicol	ANTIBACTERIAL	chloramphenicol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WIKWOGJGVQUVBW-UHFFFAOYSA-N	CHEBI:156313	erdasporine A	ANTIBACTERIAL	erdasporine-a	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WIMWMKZEIBHDTH-UHFFFAOYSA-N	CHEBI:3755	clomipramine hydrochloride	ANTIVIRAL	clomipramine-hydrochloride	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WITUCWDZFNOOOS-BJLXPSRBSA-N	antibioticmech:aro-19df9f1f8a	formicamycin H	ANTIBACTERIAL	formicamycin-h	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WJAMFZVSJYMDDT-UHFFFAOYSA-N	CHEBI:76002	N-[5-(1-naphthylmethyl)-1,3-thiazol-2-yl]cyclohexanecarboxamide	ANTIFUNGAL	n-5-1-naphthylmethyl-1-3-thiazol-2-yl-cyclohexanecarboxamide	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WJCNZQLZVWNLKY-UHFFFAOYSA-N	CHEBI:45979	thiabendazole	ANTIFUNGAL	thiabendazole	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WJDAODOGPRMXNX-ZFNRTSIQSA-N	CHEBI:66223	thiomarinol D	ANTIBACTERIAL	thiomarinol-d	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WJNFBIVCQMPPJC-FQYDJHLKSA-M	CHEBI:172961	bictegravir sodium	ANTIVIRAL	bictegravir-sodium	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WJUFSDZVCOTFON-UHFFFAOYSA-N	CHEBI:17098	veratraldehyde	ANTIFUNGAL	veratraldehyde	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WJXAHFZIHLTPFR-JLRJEBFFSA-N	CHEBI:140116	ceftiolene	ANTIBACTERIAL	ceftiolene	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKCOWVOAMWLTDQ-UHFFFAOYSA-N	CHEBI:68859	arugosin B	ANTIBACTERIAL	arugosin-b	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKEDVNSFRWHDNR-UHFFFAOYSA-N	CHEBI:239133	salicylanilide	ANTIFUNGAL	salicylanilide	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKEODUMIDZIAED-JTQLQIEISA-N	antibioticmech:aro-bb69bd597e	pyrrolomycin G	ANTIBACTERIAL	pyrrolomycin-g	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKNFBFHAYANQHF-QNSRRSNQSA-N	antibioticmech:aro-7abbaadfab	balhimycin	ANTIBACTERIAL	balhimycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKOUXLOBNJWENY-UHFFFAOYSA-N	CHEBI:66255	topopyrone D	ANTIVIRAL	topopyrone-d	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKPWGQKGSOKKOO-RSFHAFMBSA-N	CHEBI:6701	maytansine	ANTIMICROBIAL_UNSPECIFIED	maytansine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WKSAUQYGYAYLPV-UHFFFAOYSA-N	CHEBI:8673	pyrimethamine	ANTIPROTOZOAL	pyrimethamine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WLHQSAYHIOPMMJ-UOQFGJKXSA-N	CHEBI:77845	7-aminocholesterol	ANTIBACTERIAL	7-aminocholesterol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WLOHNSSYAXHWNR-DWIOZXRMSA-N	CHEBI:474014	dirithromycin	ANTIBACTERIAL	dirithromycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WLOSKKPZIOUGFB-UHFFFAOYSA-N	CHEBI:152054	nataloe-emodin	ANTIBACTERIAL	nataloe-emodin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WLPCAERCXQSYLQ-UHFFFAOYSA-N	CHEBI:83657	isotianil	ANTIFUNGAL	isotianil	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WLRJWQXWJBEULT-GAZAAFLYSA-N	CHEBI:65752	6β,16β-diacetoxy-25-hydroxy-3,7-dioxy-29-nordammara-1,17(20)-dien-21-oic acid	ANTIBACTERIAL	6β-16β-diacetoxy-25-hydroxy-3-7-dioxy-29-nordammara-1-17-20-dien-21-oi	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WLWIMKWZMGJRBS-UHFFFAOYSA-N	CHEBI:8413	primin	ANTIMICROBIAL_UNSPECIFIED	primin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WMAKHNPKGVNAJY-DDURVGIBSA-N	antibioticmech:aro-43392693fd	edeine F	ANTIBACTERIAL	edeine-f	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WMKZDPFZIZQROT-UHFFFAOYSA-N	CHEBI:83065	isofetamid	ANTIFUNGAL	isofetamid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WMOJBLDBGQOTOS-UHFFFAOYSA-N	CHEBI:141334	palmariol B	ANTIFUNGAL	palmariol-b	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WNLDPFSWPBREOU-SURQFZOFSA-N	CHEBI:65877	Eunicea sesquiterpenoid 7	ANTIPROTOZOAL	eunicea-sesquiterpenoid-7	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WNZWXVOIYRJRSM-UHFFFAOYSA-N	CHEBI:141337	botrallin	ANTIFUNGAL	botrallin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOAILDKFDXKSIY-OMKDVXPQSA-N	CHEBI:66338	UCS1025 A	ANTIBACTERIAL	ucs1025-a	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WODBGULXKVZGQF-QCPBNORNSA-N	CHEBI:65854	epigallocatechin-(4β→8,2β→O-7)-epicatechin	ANTIVIRAL	epigallocatechin-4β8-2βo-7-epicatechin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOGYXYDORXIAGE-ZDUSSCGKSA-N	CHEBI:67371	(2S)-2'-hydroxydemethoxymatteucinol	ANTIMYCOBACTERIAL	2s-2-hydroxydemethoxymatteucinol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOLHOYHSEKDWQH-UHFFFAOYSA-N	CHEBI:2619	amantadine hydrochloride	ANTIVIRAL	amantadine-hydrochloride	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOMKDMUZNBFXKG-XAWKZAOJSA-N	CHEBI:68792	asperentin	ANTIFUNGAL	asperentin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOQIDNWTQOYDLF-CGAIIQECSA-N	CHEBI:177533	itarnafloxin	ANTIPROTOZOAL	itarnafloxin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOSNCVAPUOFXEH-UHFFFAOYSA-N	CHEBI:81794	thifluzamide	ANTIFUNGAL	thifluzamide	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOUDXEYYJPOSNE-VKZDFBPFSA-N	CHEBI:60584	bicozamycin	ANTIBACTERIAL	bicozamycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WOZSCQDILHKSGG-UHFFFAOYSA-N	CHEBI:31175	adefovir pivoxil	ANTIVIRAL	adefovir-pivoxil	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WPALTCMYPARVNV-UHFFFAOYSA-N	CHEBI:38628	tolfenpyrad	ANTIFUNGAL	tolfenpyrad	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WPICPWIIIBCXCV-NJGWPHBESA-N	CHEBI:8349	pradimicin A	ANTIFUNGAL	pradimicin-a	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WPVFJKSGQUFQAP-GKAPJAKFSA-N	CHEBI:63635	valganciclovir	ANTIVIRAL	valganciclovir	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WPYMKLBDIGXBTP-UHFFFAOYSA-N	CHEBI:30746	benzoic acid	BIOCIDE	benzoic-acid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WQCJOKYOIJVEFN-ZDUSSCGKSA-N	CHEBI:16786	vestitone	ANTIBACTERIAL	vestitone	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WQLVFSAGQJTQCK-VKROHFNGSA-N	CHEBI:4629	diosgenin	ANTIVIRAL	diosgenin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WQVJHHACXVLGBL-GOVYWFKWSA-N	CHEBI:8309	polymyxin B1	ANTIBACTERIAL	polymyxin-b1	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WRBGCYVAJRRQKP-STDAJNJZSA-N	CHEBI:5371	glaucarubinone	ANTIPROTOZOAL	glaucarubinone	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WREGKURFCTUGRC-POYBYMJQSA-N	CHEBI:10101	zalcitabine	ANTIVIRAL	zalcitabine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WRLHYRADHSNDLJ-NKSNWBLISA-N	CHEBI:65765	dicerandrol B	ANTIMICROBIAL_UNSPECIFIED	dicerandrol-b	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WRPIRSINYZBGPK-UHFFFAOYSA-N	CHEBI:82040	quinoxyfen	ANTIFUNGAL	quinoxyfen	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WRYLYDPHFGVWKC-UHFFFAOYSA-N	CHEBI:78884	4-terpineol	ANTIBACTERIAL	4-terpineol	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSFQKSIBZODGPB-RWWNVWANSA-N	CHEBI:85332	dapdiamide B	ANTIMICROBIAL_UNSPECIFIED	dapdiamide-b	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSFSSNUMVMOOMR-UHFFFAOYSA-N	CHEBI:16842	formaldehyde	BIOCIDE	formaldehyde	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSHJJCPTKWSMRR-RXMQYKEDSA-N	CHEBI:35991	penam	ANTIMICROBIAL_UNSPECIFIED	penam	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSOSYBUSMXEYDO-UHFFFAOYSA-N	CHEBI:87175	propamidine isethionate	ANTIMICROBIAL_UNSPECIFIED	propamidine-isethionate	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSUGGLXIPUHOSG-QOMLVTEJSA-N	CHEBI:75276	ikarugamycin	ANTIPROTOZOAL	ikarugamycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSUNNCJENRRPLS-DQVMPRLHSA-N	CHEBI:65989	gutolactone	ANTIPROTOZOAL	gutolactone	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WSWJIZXMAUYHOE-UHFFFAOYSA-N	CHEBI:135420	tetroxoprim	ANTIBACTERIAL	tetroxoprim	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WTFXJFJYEJZMFO-UHFFFAOYSA-N	CHEBI:87462	propamidine	ANTIMICROBIAL_UNSPECIFIED	propamidine	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WTHRRGMBUAHGNI-MJWHERSYSA-N	CHEBI:8732	quinupristin	ANTIBACTERIAL	quinupristin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WTIJXIZOODAMJT-DHFGXMAYSA-N	CHEBI:3907	coumermycin A1	ANTIBACTERIAL	coumermycin-a1	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WTWHYHPOGZUENL-KZKGWZQBSA-N	CHEBI:39148	trichostatin B	ANTIMICROBIAL_UNSPECIFIED	trichostatin-b	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WUBBRNOQWQTFEX-UHFFFAOYSA-N	CHEBI:27565	4-aminosalicylic acid	ANTIMYCOBACTERIAL	4-aminosalicylic-acid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WUJTXMVGXDQPNN-OTQKCRDJSA-N	CHEBI:60828	streptothricin D	ANTIMICROBIAL_UNSPECIFIED	streptothricin-d	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WURGXGVFSMYFCG-UHFFFAOYSA-N	CHEBI:74875	dichlofluanid	ANTIFUNGAL	dichlofluanid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WUWFMDMBOJLQIV-JTQLQIEISA-N	CHEBI:77582	(S)-tosufloxacin	ANTIMICROBIAL_UNSPECIFIED	s-tosufloxacin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WUWFMDMBOJLQIV-SNVBAGLBSA-N	CHEBI:77584	(R)-tosufloxacin	ANTIMICROBIAL_UNSPECIFIED	r-tosufloxacin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WUWFMDMBOJLQIV-UHFFFAOYSA-N	CHEBI:77581	7-(3-aminopyrrolidin-1-yl)-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid	ANTIBACTERIAL	7-3-aminopyrrolidin-1-yl-1-2-4-difluorophenyl-6-fluoro-4-oxo-1-4-dihyd	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVEJIBNZNZLFEF-SFDCQRBFSA-N	CHEBI:66472	10α-hydroperoxy-guaia-1,11-diene	ANTIPROTOZOAL	10α-hydroperoxy-guaia-1-11-diene	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVIUOSJLUCTGFK-JUJPXXQGSA-N	antibioticmech:aro-8218cfc5a1	pactamycin	ANTIBACTERIAL	pactamycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVMKFROBDLCDEJ-LINZXDLISA-N	antibioticmech:curator-452d38df8e	Corramycin	ANTIBACTERIAL	corramycin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVNOAGNOIPTWPT-NDUABGMUSA-N	CHEBI:7826	oxiconazole nitrate	ANTIFUNGAL	oxiconazole-nitrate	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVPSKSLAZQPAKQ-CDMJZVDBSA-N	CHEBI:9763	trovafloxacin	ANTIBACTERIAL	trovafloxacin	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVTZEWYTKKLYOF-RFTFDKKMSA-N	CHEBI:67933	petiolaroside decaacetate	ANTIPROTOZOAL	petiolaroside-decaacetate	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVUDHRISQRHHPW-NHJHCJIZSA-N	CHEBI:86409	fortimicin KK1	ANTIMICROBIAL_UNSPECIFIED	fortimicin-kk1	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
WVYIZGMCLSGZGG-FLIBITNWSA-N	CHEBI:192538	(12Z)-10-hydroxyoctadec-12-enoic acid	ANTIFUNGAL	12z-10-hydroxyoctadec-12-enoic-acid	74f6cc8362498900f2fe2c13d0b6fdb66dd30976
