chebi_id	species_text	species_accession	component_text	strain_text	source_accession	comments
CHEBI:157737	Piper methysticum	130404	Root		36496697	
CHEBI:157737	Piper methysticum	130404	stem	Piper methysticum cv. Loa Kasa Leka	MTBLS1485	
CHEBI:157737	Piper methysticum	130404	lateral root	Piper methysticum cv. Loa Kasa Leka	MTBLS1485	
CHEBI:157737	Piper methysticum	130404	crown root	Piper methysticum cv. Loa Kasa Leka	MTBLS1485	
CHEBI:165217	Penthorum chinense	49684			12525050	
CHEBI:165217	Trichoderma deliquescens	29861		NRRL 1086	28939024	Species also known as Gliocladium deliquescens .
CHEBI:165516	Albophoma sp.	2989499		BAPR5	10.1016/j.sajb.2023.05.033	
CHEBI:165516	Glycine max	3847			32050669	
CHEBI:165637	Camellia oleifera	385388	seed		35011538	
CHEBI:165637	Corylus avellana	13451			35310662	
CHEBI:165637	Iris germanica	34205			31067789	
CHEBI:165637	Mangifera indica	29780		Magnifera Indica cv. Harumanis	22778629	
CHEBI:165732	Camellia oleifera	385388	seed		30918643	
CHEBI:165732	Homo sapiens	9606			10.1016/j.tube.2006.03.004	Identified in the breath of patients with pulmonary tuberculosis.
CHEBI:165735	Bos taurus	9913			10.1016/j.meatsci.2004.12.003	Found in cooked beef.
CHEBI:165737	Homo sapiens	9606	faeces		32126087	
CHEBI:165737	Microcoleus vaginatus	119532			11357397	
CHEBI:165738	Cinnamomum aromaticum	119260	bark		10.1016/j.indcrop.2012.04.056	
CHEBI:165738	Juniperus formosana	453927	leaf		27092485	
CHEBI:165738	Microcoleus vaginatus	119532			10.1023/A:1011385220331	
CHEBI:165738	Origanum vulgare	39352			10.1016/j.foodcont.2020.107473	
CHEBI:165745	Homo sapiens	9606			10.1002/bjs.8942	Identified in the breath of patients with colorectal cancer.
CHEBI:165745	Opuntia ficus-indica	371859			10.1021/jf60218a053	
CHEBI:165887	Homo sapiens	9606	Urine		32203622	
CHEBI:166495	Gerbera piloselloides	41622			24380282	
CHEBI:166495	Rhus potaninii	298664			32731414	
CHEBI:166564	Morus bombycis	66393	leaf		8156550	
CHEBI:166656	Pseudognaphalium affine	318063			27324043	Species also known as Gnaphalium affine.
CHEBI:166835	Homo sapiens	9606	skin		6256855	
CHEBI:166845	Alcaligenes eutrophus H850	53482			3111366	
CHEBI:166872	Streptomyces asterosporus	285570		DSM 41452	30641108	
CHEBI:166872	Streptomyces calvus	67282		ATCC 13382	26374477	
CHEBI:166872	Streptomyces calvus	67282		T-3018	32110306	
CHEBI:166883	Hortiboletus rubellus	545451			32846567	
CHEBI:166883	Manduca sexta	7130	faeces		31591212	
CHEBI:166883	Nicotiana glutinosa	35889	flower		32512824	
CHEBI:166883	Nicotiana rustica	4093	flower		32512824	
CHEBI:166883	Nicotiana tabacum	4097	flower		32512824	
CHEBI:166888	Avena strigosa	38783			20557911	
CHEBI:166888	Carthamus oxyacanthus	122010			10.1007/s00217-019-03414-w	
CHEBI:166888	Carthamus tinctorius	4222			10.1007/s00217-019-03414-w	
CHEBI:166888	Corylus avellana	13451			32549600	
CHEBI:166888	Lycium ruthenicum	112879			30178878	
CHEBI:166888	Mus musculus	10090			19425150	Source: BioModels - MODEL1507180067
CHEBI:166888	Olea europaea	4146			10.1007/s00217-020-03522-y	
CHEBI:166888	Panax quinquefolius	44588			11829639	
CHEBI:166888	Sesamum indicum	4182			31373097	
CHEBI:167002	Streptomyces sp.	1931		KS3	14646317	
CHEBI:167003	Streptomyces sp.	1931		KS3	14575440	
CHEBI:167004	Streptomyces pulveraceus	68258			23352138	
CHEBI:167043	Aspergillus ochraceus	40380		NRRL 3519	8064296	
CHEBI:167044	Aspergillus terreus ATCC 20542	285217			32843555	
CHEBI:167048	Streptomyces sp. RKND-216	2562581			32363877	
CHEBI:167050	Biscogniauxia sp.	1896107		71-10-1-1	32364293	GenBank: MT109335.1
CHEBI:167054	Penicillium arenicola	168477		NRRL 8095	32239586	
CHEBI:167062	Homo sapiens	9606			22619606	
CHEBI:167062	Tuber borchii	42251	mycelium		11140537	
CHEBI:167062	Tuber magnatum	42249	fruit body	Tuber magnatum Pico	MTBLS808	
CHEBI:167083	Tuber magnatum	42249	fruit body	Tuber magnatum Pico	MTBLS808	
CHEBI:167091	Bos taurus	9913			31304475	
CHEBI:167091	Eryngium campestre	82086	root		30065400	
CHEBI:167091	Hibiscus  sabdariffa	183260	seed		29439462	
CHEBI:167091	Hypoxylon investiens	326663		BCRC 10F0115	24934680	
CHEBI:167091	Tuber magnatum	42249			10.1038/srep12629	
CHEBI:167091	Tuber magnatum	42249	fruit body	Tuber magnatum Pico	MTBLS808	
CHEBI:167111	Aspergillus flavus	5059			24841822	
CHEBI:167111	Ustilaginoidea virens	1159556			8071121	Isolated from the false smut balls caused by Ustilaginoidea virens on rice.
CHEBI:167144	Elephas maximus	9783			24264084	Found in temporal gland secretion.
CHEBI:167144	Neopyropia yezoensis	2788			10.1007/s11802-018-3319-y	Species also known as Pyropia yezoensis.
CHEBI:167144	Ovis aries	9940	cheese product	Lacaune [LBO:0001072]	MTBLS1509	
CHEBI:167144	Oxytrigona tataira	166429			10.1007/BF00988091	Species also known as Trigona (Oxytrigona) tataira. Found in the cephalic glands.
CHEBI:167211	Aspergillus fumigatus	746128			27065235	
CHEBI:167213	Aspergillus fumigatus	746128			27065235	
CHEBI:167214	Aspergillus fumigatus	746128			27065235	
CHEBI:167305	Homo sapiens	9606	urine		10.5772/48041	
CHEBI:167319	Staphylococcus aureus	1280		RN4220	20851341	
CHEBI:167320	Escherichia coli	562			28111075	
CHEBI:167320	Staphylococcus aureus	1280			23302043	
CHEBI:167320	Streptomyces sp.	1931		SC433	10.7164/antibiotics.48.1165	
CHEBI:167321	Staphylococcus aureus	1280			20851341	
CHEBI:167323	Pinus koraiensis	88728			10.1007/BF00565927	
CHEBI:167367	Arabidopsis thaliana	3702			23845065	
CHEBI:167488	Nicotiana benthamiana	4100	leaf		27703160	
CHEBI:167489	Avena sativa	4498	leaf		10.1111/j.1365-313X.2004.02163.x	
CHEBI:167489	Avena sativa	4498	seed		10739096	
CHEBI:167499	Jasminum multiflorum	310423			10.1016/j.indcrop.2015.05.053	
CHEBI:167506	unidentified	32644	soil	silty clay loam soil	MTBLS1196	
CHEBI:167518	Aspergillus stellatus	1549217		NBRC 32302	27447198	
CHEBI:167529	Equus caballus	9796	faeces		30976468	Identified in the faeces of pregnant mares.
CHEBI:167529	Homo sapiens	9606	faeces		17314143	
CHEBI:167548	Aspergillus ustus	40382			24287995	
CHEBI:167548	Cochliobolus heterostrophus	5016			8735840	
CHEBI:167548	Mollisia sp.	1928189			15217290	
CHEBI:167549	Penicillium soppi	69789			31086874	
CHEBI:167555	Urnula sp.	2138322			28188331	
CHEBI:167556	Cordyceps fumosorosea	114497			30781844	
CHEBI:167557	Cannabis sativa	3483			10.1038/s41598-020-60172-6	
CHEBI:167561	Aphanizomenon sp. NH-5	190592			19331657	
CHEBI:167561	Cylindrospermopsis raciborskii T3	398006			18487408	GenBank: DQ787200.1
CHEBI:167561	Heteroscytonema crispum	439476		CAWBG72	30296060	
CHEBI:167561	Heteroscytonema crispum	439476		CAWBG524	30296060	
CHEBI:167562	Penicillium soppii	69789			31086874	
CHEBI:167563	Penicillium soppi	69789			31086874	
CHEBI:167566	Streptomyces sp. B9173	1462558			28572321	GenBank: KC836748.1
CHEBI:167568	Blepharis scindica	1569727	seed		10.1016/0031-9422(83)83032-5	
CHEBI:167568	Cedrus deodara	3322			20575413	Found in pine needles.
CHEBI:167575	Streptomyces sp. SN-593	659352			33590007	
CHEBI:167576	Streptomyces sp. SN-593	659352			33590007	
CHEBI:167604	Daldinia concentrica	42361			10.1039/JR9600000654	
CHEBI:167605	Ascochyta rabiei	5454			20473673	
CHEBI:167605	Aspergillus fumigatus	746128			24123270	
CHEBI:167605	Exophiala dermatitidis	5970			11179356	
CHEBI:167605	Exophiala pisciphila	86051			26467568	
CHEBI:167605	Hortaea werneckii	91943			15033240	
CHEBI:167605	Monosporascus cannonballus	155416			15212456	
CHEBI:167605	Neophaeotheca triangularis	92988			15033240	
CHEBI:167605	Passalora fulva	5499	cell suspension culture		30582052	
CHEBI:167605	Pseudocercospora griseola	687962			19306112	
CHEBI:167605	Trimmatostroma salinum	92990			15033240	
CHEBI:167644	Salix sp.	65566			20860033	
CHEBI:167683	Aspergillus novofumigatus IBT 16806	1392255			29968715	
CHEBI:167685	Aspergillus novofumigatus IBT 16806	1392255			29968715	
CHEBI:167695	Punica granatum	22663	husk		10.1007/s43188-024-00246-z	
CHEBI:167695	Terminalia catappa	39993	leaf		9720629	
CHEBI:167712	Armillaria mellea	47429	mycelium		26035099	
CHEBI:167764	Homo sapiens	9606	blood serum		MTBLS2542	
CHEBI:167809	Calophyllum polyanthum	1679397	seed		15387670	
CHEBI:167809	Homo sapiens	9606	blood serum		MTBLS2542	
CHEBI:167809	Periploca sepium	190712	bark		17879730	Isolated from root bark.
CHEBI:167830	Homo sapiens	9606	blood serum		MTBLS2542	
CHEBI:167872	Homo sapiens	9606	HAP-1		MTBLS2205	
CHEBI:167886	Aetokthonos hydrillicola	1550245			33766860	
CHEBI:167909	Aspergillus novofumigatus IBT 16806	1392255			29968715	
CHEBI:168238	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:168594	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:168668	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:168822	Jasminum tortuosum	1548298	bark		29140106	Isolated from stem bark.
CHEBI:168822	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:168822	Olea europaea	4146			31523827	
CHEBI:168822	Osmanthus fragrans	93977			10.1016/j.sajb.2015.03.180	Isolated from pulp.
CHEBI:168822	Rattus norvegicus	10116	blood plasma		32864882	
CHEBI:168822	Syringa vulgaris	34270	flower		28728914	
CHEBI:168892	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:168930	Coffea arabica	13443			33315148	
CHEBI:168930	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:169515	Cissus incisa	345107	leaf		34371592	
CHEBI:169515	Malus domestica	3750	exocarp	Malus x domestica Borkh. cv. Ruixue	MTBLS2384	
CHEBI:169947	Rheum undulatum	137227	rhizome		29402747	
CHEBI:169951	Streptomyces nobilis	66901	mycelium	JCM 4274	15813178	
CHEBI:169999	Aspergillus stellatus	1549217			15612624	Species also known as Emericella variecolor.
CHEBI:171656	Pseudomonas syringae pv. syringae	321		22d/93	18655083	
CHEBI:171658	Pseudomonas putida	303		RW10S1	22035801	
CHEBI:171659	Pseudomonas fluorescens	294		ATCC 17400	10653708	GenBank: AY271621.1
CHEBI:171660	Inula viscosa	56525	aerial part		10.1016/j.phytochem.2012.10.003	
CHEBI:171660	Inula viscosa	56525			33296597	Plant also known as Dittrichia viscosa.
CHEBI:171673	Streptomyces minoensis	67329		NRRL B-5482	27195476	GenBank: KP710956.1
CHEBI:171673	Streptomyces sp.	1931		1725	1490891	
CHEBI:171966	Amomum subulatum	1008370			30380739	
CHEBI:171966	Bos taurus	9913			31304475	
CHEBI:171966	Hibiscus sabdariffa	183260	seed		29439462	
CHEBI:171966	Homo sapiens	9606	blood plasma		MTBLS2128	
CHEBI:171966	Homo sapiens	9606	Pooled sample		MTBLS2128	
CHEBI:171966	Spondias tuberosa	991123	fruit		10.1016/j.foodres.2011.01.020	Found in fruit pulp.
CHEBI:172052	Camellia sinensis	4442			10.1007/s00217-021-03687-0	
CHEBI:172052	Homo sapiens	9606	Pooled sample		MTBLS2128	
CHEBI:172052	Homo sapiens	9606	blood plasma		MTBLS2128	
CHEBI:172052	Sambucus williamsii	180062			27478495	
CHEBI:172060	Artocarpus heterophyllus	3489	aerial part		33844147	Found in fruit arils.
CHEBI:172060	Capsicum chinense	80379			10.1016/j.foodchem.2004.11.040	
CHEBI:172060	Gasterophilus pecorum	204919			32978441	
CHEBI:172060	Homo sapiens	9606	Pooled sample		MTBLS2128	
CHEBI:172060	Homo sapiens	9606	blood plasma		MTBLS2128	
CHEBI:172060	Matricaria matricarioides	56017	whole plant		10.1016/S0031-9422(00)97295-9	
CHEBI:172060	Prunus cerasus	140311	fruit		35206687	
CHEBI:172060	Vincetoxicum mongolicum	648865			24914292	Species also known as Cynanchum mongolicum.
CHEBI:172109	Anacardium occidentale	171929			12568564	Identified in cashew apple nectar.
CHEBI:172109	Camellia sinensis	4442			30372917	
CHEBI:172109	Homo sapiens	9606	Pooled sample		MTBLS2128	
CHEBI:172109	Homo sapiens	9606	blood plasma		MTBLS2128	
CHEBI:172307	Homo sapiens	9606	Pooled sample		MTBLS2128	
CHEBI:172307	Homo sapiens	9606	blood plasma		MTBLS2128	
CHEBI:172375	Pantoea agglomerans	549		Eh318	11133457	
CHEBI:172375	Pantoea agglomerans	549		P10c	30868174	
CHEBI:172375	Pantoea agglomerans	549		E325	30868174	
CHEBI:172375	Pantoea agglomerans	549		Tx10	32416447	
CHEBI:172375	Pantoea vagans	712898		C9-1	30868174	
CHEBI:172469	Homo sapiens	9606	blood plasma		MTBLS2633	
CHEBI:172596	Homo sapiens	9606	blood plasma		MTBLS2633	
CHEBI:172781	Angelica purpurascens	62993			31920428	Present in trace amounts.
CHEBI:172781	Homo sapiens	9606	blood plasma		MTBLS2633	
CHEBI:172781	Proteles cristata	968			24272108	Identified in the anal gland secretion.
CHEBI:172925	Acorus calamus	4465			28348970	
CHEBI:172925	Casearia sylvestris	112817	leaf		15994044	
CHEBI:172925	Chaerophyllum macropodum	109103			10.1080/0972060X.2017.1354725	
CHEBI:172925	Helichrysum italicum	261786			25675145	
CHEBI:172925	Juniperus rigida	99809			Book: Dictionary of natural products, volume 1 A-C, Chapman & Hall, page 57, A-00310.	
CHEBI:172925	Kielmeyera coriacea	639202	bark		25960759	
CHEBI:172926	Artemisia annua	35608			10.1006/abbi.1999.1358	
CHEBI:172926	Cupressus sempervirens	13469			10.1080/14786419.2012.755680	
CHEBI:172926	Solanum habrochaites	62890			21818683	
CHEBI:172930	Solanum lycopersicum	4081			25786135	
CHEBI:172935	Annona reticulata	301862			22989376	
CHEBI:172935	Melodorum fruticosum	174966	leaf		23513739	
CHEBI:172936	Pinus densiflora	77912			24263436	
CHEBI:172937	Arabidopsis thaliana	3702			28350168	
CHEBI:172939	Aspergillus oryzae	5062		NSAR1	27038368	
CHEBI:172946	Aspergillus versicolor	46472			16535095	
CHEBI:172946	Byssochlamys spectabilis	264951			16535095	
CHEBI:172946	Cladosporium cladosporioides	29917			16535095	
CHEBI:172946	Diplotaxis tenuifolia	264416			28490114	
CHEBI:172946	Penicillium commune	36653			16535095	
CHEBI:173105	Cladosporium sp.	1707700		HNWSW-1	30577517	
CHEBI:173105	Talaromyces convolutus	1131474			10869198	
CHEBI:173105	Talaromyces purpureogenus	1266744			30520578	
CHEBI:173119	Conyza bonariensis	91242			21240765	
CHEBI:173119	Discaria americana	262931	Whole Organism		18266156	
CHEBI:173119	Pulicaria dysenterica	56535	aerial part		10.1080/10412905.2007.9699296	
CHEBI:173119	Rorida droserifolia	511510			30253077	
CHEBI:173119	Siparuna guianensis	74957			10.1080/10412905.2001.9699636	
CHEBI:173119	Wurfbainia villosa var. xanthioides	252870			31035329	
CHEBI:173120	Epitrix fuscula	226608			17075723	
CHEBI:173120	Phyllotreta cruciferae	224133			16273436	
CHEBI:173120	Phyllotreta striolata	444603			27518387	
CHEBI:173121	Murgantia histrionica	460024			30139915	
CHEBI:173121	Tibraca limbativentris	1392414			31840210	
CHEBI:173261	Homo sapiens	9606	blood plasma		12717805	
CHEBI:173261	Homo sapiens	9606	Urine		16842962	
CHEBI:173382	Allium cepa	4679			27056828	
CHEBI:173382	Allium sativum	4682			27056828	
CHEBI:173382	Allium sativum	4682			32010343	
CHEBI:173382	Allium tuberosum	4683			25470273	
CHEBI:173485	Coffea arabica	13443			35159623	
CHEBI:173739	Drosophila melanogaster	7227			20446293	
CHEBI:173739	Homo sapiens	9606	brain		14528920	
CHEBI:173739	Xestospongia cf. vansoesti	178550			21297314	
CHEBI:174128	Beta vulgaris	161934			11724374	Isolated from peel extract.
CHEBI:174217	Equus caballus	9796	blood plasma		35705806	
CHEBI:174217	Homo sapiens	9606	blood plasma		35705806	
CHEBI:174217	Mus musculus	10090	blood plasma		35705806	
CHEBI:174376	Rheum undulatum	137227			17558811	
CHEBI:174456	Lippia graveolens	1986359	stem		Gonzalez-Guereca MC, Soto-Hernandez M, Kite G, Martınez-Vazquez M. (2007) Antioxidant activity of flavonoids from the stem of the Mexican oregano (Lippia graveolens HBK var. berlandieri Schauer). Rev Fitotec Mex. 30, 43-49.	
CHEBI:174456	Ocimum x africanum	204098	leaf		11281133	Species also known as Ocimum americanum var. pilosum.
CHEBI:174456	Rhamnus alaternus	280017	leaf		29501772	
CHEBI:174910	Rattus norvegicus	10116	urine		9929521	
CHEBI:175075	Cephalostachyum fuchsianum	338484	fruit		35744892	
CHEBI:175075	Lychnophora granmogolensis	1569411	aerial part		10815016	
CHEBI:175075	Oryza sativa Japonica Group	39947			17147636	
CHEBI:175075	Rattus norvegicus	10116	blood plasma		23217303	
CHEBI:175075	Suaeda japonica	90346			10.1007/s10068-013-0250-2	
CHEBI:175763	Homo sapiens	9606			10.1038/nbt.2488	
CHEBI:175763	Saccharomyces cerevisiae	4932			24678285	Source: yeast.sf.net
CHEBI:176332	Mentha x piperita	34256			30067803	
CHEBI:176426	Escherichia coli	562			18988741	
CHEBI:176426	Streptomyces coelicolor A3(2)	100226			18988741	
CHEBI:176455	Homo sapiens	9606	urine		MTBLS2295	
CHEBI:176517	Homo sapiens	9606			10.1039/B903994E	Identified in hepatocytes.
CHEBI:176517	Mesocricetus auratus	10036	urine		27129975	
CHEBI:176517	Pseudomonas tolaasii	29442			33811024	
CHEBI:176529	Bifora radians	54706			31191863	
CHEBI:176529	Daldinia childiae	326645			31191863	
CHEBI:176569	Brachiaria humidicola	240451			32663650	Identified in root exudates.
CHEBI:176576	Oryza sativa	4530		WYJ7	27292630	Identified in root exudates.
CHEBI:176577	Chlorella sorokiniana	3076			27689989	
CHEBI:176577	Lemna minor	4472		WX3	24271005	
CHEBI:176577	Lonicera japonica	105884			23348991	
CHEBI:176577	Mikania glomerata	1073848	leaf		25202336	
CHEBI:176577	Morchella importuna	1174673			33536815	
CHEBI:176577	Spirodela polyrhiza	29656		HZ1	24271005	
CHEBI:176579	Nicotiana sp.	4094			2766465	Identified in tobacco.
CHEBI:176579	Rattus norvegicus	10116	urine	F344	3131281	
CHEBI:176582	Mus musculus	10090	embryonic stem cell		MTBLS2691	
CHEBI:176638	Curcuma aromatica	136209	rhizome		MTBLS2790	
CHEBI:176638	Curcuma longa	136217	rhizome		MTBLS2790	
CHEBI:176651	Curcuma aromatica	136209	rhizome		MTBLS2790	
CHEBI:176651	Curcuma longa	136217	rhizome		MTBLS2790	
CHEBI:176651	Curcuma zedoaria	136224	rhizome		15498665	
CHEBI:176652	Curcuma aromatica	136209	rhizome		MTBLS2790	
CHEBI:176652	Curcuma longa	136217	rhizome		MTBLS2790	
CHEBI:176657	Curcuma aromatica	136209	rhizome		MTBLS2790	
CHEBI:176657	Curcuma longa	136217	rhizome		MTBLS2790	
CHEBI:176781	Mastigoproctus giganteus	58767			12770208	Found in pygidial gland secretions.
CHEBI:176781	Vitis vinifera	29760	leaf		MTBLS2876	
CHEBI:176782	Chondria armata	860625			29321590	
CHEBI:176813	Homo sapiens	9606	semen		20625888	
CHEBI:176813	Homo sapiens	9606	urine		20625888	
CHEBI:176813	Homo sapiens	9606	feces		MTBLS2531	
CHEBI:176813	Rattus norvegicus	10116			7902237	
CHEBI:176847	Citrus hindsii	159041	leaf		10.1002/ffj.3258	Species also known as Fortunella hindsii.
CHEBI:176847	Citrus japonica	76966	leaf		10.1002/ffj.3258	Species also known as Fortunella japonica.
CHEBI:176847	Citrus japonica var. margarita	85437	leaf		10.1002/ffj.3258	Species also known as Fortunella margarita.
CHEBI:176864	Trypanosoma congolense	5692	Whole Organism		MTBLS2372	
CHEBI:176887	Juglans regia	51240	leaf		29762631	
CHEBI:177025	Chondria armata	860625			29321590	
CHEBI:177026	Isodon coetsa	204131	leaf		Jianzhong, W. and Fengpeng, W. (1998) Chemical study of Rabdosia coetsa. Natural Product Research and Development, 10(3), 15-20.	Species also known as Rabdosia coetsa.
CHEBI:177028	Centaurea scabiosa	145517	flower		34201790	
CHEBI:177047	Chrysolaena flexuosa	211152			1144213	Species also known as Vernonia flexuosa.
CHEBI:177047	Euterpe oleracea	115466			22137267	
CHEBI:177047	Vernonanthura nudiflora	2067325	flower		34558351	
CHEBI:177358	Streptomyces albus J1074	457425			30816348	produced via heterologously introduced biosynthetic gene cluster in a bacterial host.
CHEBI:177359	Streptomyces albus J1074	457425			30816348	produced via heterologously introduced biosynthetic gene cluster in a bacterial host.
CHEBI:177359	Streptomyces sp.	1931		Mei37	19921834	
CHEBI:177360	Streptomyces albus J1074	457425			32911655	
CHEBI:177366	Burkholderia sp. N-APS2	475234			18081842	
CHEBI:177413	Sus scrofa	9823	sausage		MTBLS2871	
CHEBI:177859	Aspergillus stellatus	1549217			29192449	Species also known as Emericella variecolor.
